,Age,Fare,Parch,Pclass,SibSp,Survived,IsMarriedMan,IsSingleWoman,IsChild,IsElderyMs,IsBaby,IsRich,Sex_female,Sex_male,Title_Dr,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rev
659,58.0,113.275,2.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
660,50.0,133.65,0.0,1.0,2.0,1.0,1,0,0,False,0,0,0,1,1,0,0,0,0,0
661,40.0,7.225,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
662,47.0,25.5875,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
663,36.0,7.4958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
664,20.0,7.925,0.0,3.0,1.0,1.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
665,32.0,73.5,0.0,2.0,2.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
666,25.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
667,29.69911764705882,7.775,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
668,43.0,8.05,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
669,29.69911764705882,52.0,0.0,1.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
670,40.0,39.0,1.0,2.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
671,31.0,52.0,0.0,1.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
672,70.0,10.5,0.0,2.0,0.0,0.0,0,0,0,True,0,0,0,1,0,0,0,1,0,0
673,31.0,13.0,0.0,2.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
674,29.69911764705882,0.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
675,18.0,7.775,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
676,24.5,8.05,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
677,18.0,9.8417,0.0,3.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
678,43.0,46.9,6.0,3.0,1.0,0.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
679,200.0,512.3292,1.0,1.0,0.0,1.0,0,0,0,False,0,1,0,1,0,0,0,1,0,0
680,29.69911764705882,8.1375,0.0,3.0,0.0,0.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
681,27.0,76.7292,0.0,1.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
682,20.0,9.225,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
683,14.0,46.9,2.0,3.0,5.0,0.0,0,0,1,False,0,0,0,1,0,0,0,1,0,0
684,60.0,39.0,1.0,2.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
685,25.0,41.5792,2.0,2.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
686,14.0,39.6875,1.0,3.0,4.0,0.0,0,0,1,False,0,0,0,1,0,0,0,1,0,0
687,19.0,10.1708,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
688,18.0,7.7958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
689,200.0,211.3375,1.0,1.0,0.0,1.0,0,0,1,False,0,1,1,0,0,0,1,0,0,0
690,31.0,57.0,0.0,1.0,1.0,1.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
691,4.0,13.4167,1.0,3.0,0.0,1.0,0,0,1,False,0,0,1,0,0,0,1,0,0,0
692,29.69911764705882,56.4958,0.0,3.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
693,25.0,7.225,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
694,60.0,26.55,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
695,52.0,13.5,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
696,44.0,8.05,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
697,29.69911764705882,7.7333,0.0,3.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
698,49.0,110.8833,1.0,1.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
699,42.0,7.65,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
700,200.0,227.525,0.0,1.0,1.0,1.0,0,0,0,False,0,1,1,0,0,0,0,0,1,0
701,35.0,26.2875,0.0,1.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
702,18.0,14.4542,1.0,3.0,0.0,0.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
703,25.0,7.7417,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
704,26.0,7.8542,0.0,3.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
705,39.0,26.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
706,45.0,13.5,0.0,2.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,0,0,1,0
707,42.0,26.2875,0.0,1.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
708,22.0,151.55,0.0,1.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
709,29.69911764705882,15.2458,1.0,3.0,1.0,1.0,1,0,0,False,0,0,0,1,0,1,0,0,0,0
710,24.0,49.5042,0.0,1.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
711,29.69911764705882,26.55,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
712,48.0,52.0,0.0,1.0,1.0,1.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
713,29.0,9.4833,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
714,52.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
715,19.0,7.65,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
716,200.0,227.525,0.0,1.0,0.0,1.0,0,0,0,False,0,1,1,0,0,0,1,0,0,0
717,27.0,10.5,0.0,2.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
718,29.69911764705882,15.5,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
719,33.0,7.775,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
720,6.0,33.0,1.0,2.0,0.0,1.0,0,0,1,False,0,0,1,0,0,0,1,0,0,0
721,17.0,7.0542,0.0,3.0,1.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
722,34.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
723,50.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
724,27.0,53.1,0.0,1.0,1.0,1.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
725,20.0,8.6625,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
726,30.0,21.0,0.0,2.0,3.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
727,29.69911764705882,7.7375,0.0,3.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
728,25.0,26.0,0.0,2.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
729,25.0,7.925,0.0,3.0,1.0,0.0,0,1,0,False,0,0,1,0,0,0,1,0,0,0
730,200.0,211.3375,0.0,1.0,0.0,1.0,0,0,0,False,0,1,1,0,0,0,1,0,0,0
731,11.0,18.7875,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
732,29.69911764705882,0.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
733,23.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
734,23.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
735,28.5,16.1,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
736,48.0,34.375,3.0,3.0,1.0,0.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
737,200.0,512.3292,0.0,1.0,0.0,1.0,0,0,0,False,0,1,0,1,0,0,0,1,0,0
738,29.69911764705882,7.8958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
739,29.69911764705882,7.8958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
740,29.69911764705882,30.0,0.0,1.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
741,36.0,78.85,0.0,1.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
742,200.0,262.375,2.0,1.0,2.0,1.0,0,1,0,False,0,1,1,0,0,0,1,0,0,0
743,24.0,16.1,0.0,3.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
744,31.0,7.925,0.0,3.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
745,70.0,71.0,1.0,1.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
746,16.0,20.25,1.0,3.0,1.0,0.0,0,0,1,False,0,0,0,1,0,0,0,1,0,0
747,30.0,13.0,0.0,2.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
748,19.0,53.1,0.0,1.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
749,31.0,7.75,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
750,4.0,23.0,1.0,2.0,1.0,1.0,0,0,1,False,0,0,1,0,0,0,1,0,0,0
751,6.0,12.475,1.0,3.0,0.0,1.0,0,0,1,False,0,0,0,1,0,1,0,0,0,0
752,33.0,9.5,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
753,23.0,7.8958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
754,48.0,65.0,2.0,2.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
755,1.0,14.5,1.0,2.0,1.0,1.0,0,0,1,False,1,0,0,1,0,1,0,0,0,0
756,28.0,7.7958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
757,18.0,11.5,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
758,34.0,8.05,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
759,33.0,86.5,0.0,1.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
760,29.69911764705882,14.5,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
761,41.0,7.125,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
762,20.0,7.2292,0.0,3.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
763,36.0,120.0,2.0,1.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
764,16.0,7.775,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
765,51.0,77.9583,0.0,1.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
766,29.69911764705882,39.6,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,1,0,0,0,0,0
767,30.5,7.75,0.0,3.0,0.0,0.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
768,29.69911764705882,24.15,0.0,3.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
769,32.0,8.3625,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
770,24.0,9.5,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
771,48.0,7.8542,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
772,57.0,10.5,0.0,2.0,0.0,0.0,0,0,0,False,0,0,1,0,0,0,0,0,1,0
773,29.69911764705882,7.225,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
774,54.0,23.0,3.0,2.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
775,18.0,7.75,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
776,29.69911764705882,7.75,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
777,5.0,12.475,0.0,3.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
778,29.69911764705882,7.7375,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
779,200.0,211.3375,1.0,1.0,0.0,1.0,0,0,0,False,0,1,1,0,0,0,0,0,1,0
780,13.0,7.2292,0.0,3.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
781,17.0,57.0,0.0,1.0,1.0,1.0,0,0,0,False,0,0,1,0,0,0,0,0,1,0
782,29.0,30.0,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
783,29.69911764705882,23.45,2.0,3.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
784,25.0,7.05,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
785,25.0,7.25,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
786,18.0,7.4958,0.0,3.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
787,8.0,29.125,1.0,3.0,4.0,0.0,0,0,1,False,0,0,0,1,0,1,0,0,0,0
788,1.0,20.575,2.0,3.0,1.0,1.0,0,0,1,False,1,0,0,1,0,1,0,0,0,0
789,46.0,79.2,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
790,29.69911764705882,7.75,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
791,16.0,26.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
792,29.69911764705882,69.55,2.0,3.0,8.0,0.0,0,1,0,False,0,0,1,0,0,0,1,0,0,0
793,29.69911764705882,30.6958,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
794,25.0,7.8958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
795,39.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
796,49.0,25.9292,0.0,1.0,0.0,1.0,0,0,0,False,0,0,1,0,1,0,0,0,0,0
797,31.0,8.6833,0.0,3.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,0,0,1,0
798,30.0,7.2292,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
799,30.0,24.15,1.0,3.0,1.0,0.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
800,34.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
801,31.0,26.25,1.0,2.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
802,11.0,120.0,2.0,1.0,1.0,1.0,0,0,1,False,0,0,0,1,0,1,0,0,0,0
803,1.0,8.5167,1.0,3.0,0.0,1.0,0,0,1,False,1,0,0,1,0,1,0,0,0,0
804,27.0,6.975,0.0,3.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
805,31.0,7.775,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
806,39.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
807,18.0,7.775,0.0,3.0,0.0,0.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
808,39.0,13.0,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
809,33.0,53.1,0.0,1.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
810,26.0,7.8875,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
811,39.0,24.15,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
812,35.0,10.5,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
813,6.0,31.275,2.0,3.0,4.0,0.0,0,0,1,False,0,0,1,0,0,0,1,0,0,0
814,30.5,8.05,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
815,29.69911764705882,0.0,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
816,23.0,7.925,0.0,3.0,0.0,0.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
817,31.0,37.0042,1.0,2.0,1.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
818,43.0,6.45,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
819,10.0,27.9,2.0,3.0,3.0,0.0,0,0,1,False,0,0,0,1,0,1,0,0,0,0
820,52.0,93.5,1.0,1.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,0,0,1,0
821,27.0,8.6625,0.0,3.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
822,38.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
823,27.0,12.475,1.0,3.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,0,0,1,0
824,2.0,39.6875,1.0,3.0,4.0,0.0,0,0,1,False,0,0,0,1,0,1,0,0,0,0
825,29.69911764705882,6.95,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
826,29.69911764705882,56.4958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
827,1.0,37.0042,2.0,2.0,0.0,1.0,0,0,1,False,1,0,0,1,0,1,0,0,0,0
828,29.69911764705882,7.75,0.0,3.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
829,62.0,80.0,0.0,1.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,0,0,1,0
830,15.0,14.4542,0.0,3.0,1.0,1.0,0,0,0,False,0,0,1,0,0,0,0,0,1,0
831,1.0,18.75,1.0,2.0,1.0,1.0,0,0,1,False,1,0,0,1,0,1,0,0,0,0
832,29.69911764705882,7.2292,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
833,23.0,7.8542,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
834,18.0,8.3,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
835,39.0,83.1583,1.0,1.0,1.0,1.0,0,1,0,False,0,0,1,0,0,0,1,0,0,0
836,21.0,8.6625,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
837,29.69911764705882,8.05,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
838,32.0,56.4958,0.0,3.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
839,29.69911764705882,29.7,0.0,1.0,0.0,1.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
840,20.0,7.925,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
841,16.0,10.5,0.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
842,30.0,31.0,0.0,1.0,0.0,1.0,0,0,0,False,0,0,1,0,0,0,1,0,0,0
843,34.5,6.4375,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
844,17.0,8.6625,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
845,42.0,7.55,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
846,29.69911764705882,69.55,2.0,3.0,8.0,0.0,1,0,0,False,0,0,0,1,0,0,0,1,0,0
847,35.0,7.8958,0.0,3.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,1,0,0
848,28.0,33.0,1.0,2.0,0.0,0.0,0,0,0,False,0,0,0,1,0,0,0,0,0,1
